"; PTT 177542, Serial 18P0963, Run 4 - 0.25&deg; Grid Size @ 05-Jun-2019 15:42"
"; Marine @ 4.0 meters/second, Model Score 57.54"
"; 3 Status Clock Corrections, 61 Twilights, 31 SSTs, 2 User Locations"
"; SST Reference Data Set: NOAA OI SST V2 High Resolution, Bathymetry Reference Data Set: ETOPO1-Bedrock"

DeployID,Ptt,Date,Most Likely Latitude,Most Likely Longitude,Observation Type,Observed SST,Satellite SST,Observed Depth,Bathymetry Depth,Observation LL (MSS),Observation Score,Sunrise,Sunset
BUM_9,177542,07-Dec-2018 04:00:01,7.125,-78.875,SST,28.1,28.2483335559898,0,4343,,48.9801244313018,,
BUM_9,177542,07-Dec-2018 10:40:01,7.375,-79,Light - Dawn,,,16,3800,,65.4477029601604,,
BUM_9,177542,07-Dec-2018 12:00:00,7.4,-79,None,,,,,,,,
BUM_9,177542,07-Dec-2018 22:33:46,7.525,-78.825,Light - Dusk,,,48,3106,,43.8474118956493,,
BUM_9,177542,08-Dec-2018 00:00:00,7.5,-78.85,None,,,,,,,08-Dec-2018 11:16:16,08-Dec-2018 22:58:27
BUM_9,177542,08-Dec-2018 12:00:00,7.4,-79,None,,,,,,,,
BUM_9,177542,09-Dec-2018 00:00:00,7.3,-79.15,None,,,,,,,09-Dec-2018 11:17:38,09-Dec-2018 23:00:23
BUM_9,177542,09-Dec-2018 10:42:31,7.15,-79.3,Light - Dawn,,,80,3209,,70.1294671786255,,
BUM_9,177542,09-Dec-2018 12:00:00,7.125,-79.3,None,,,,,,,,
BUM_9,177542,09-Dec-2018 12:00:01,7.125,-79.3,SST,28.1,28.444998421669,0,3209,,44.4145150941936,,
BUM_9,177542,09-Dec-2018 22:38:46,7.175,-79.325,Light - Dusk,,,112,3209,,90.1787629624082,,
BUM_9,177542,10-Dec-2018 00:00:00,7.2,-79.3,None,,,,,,,10-Dec-2018 11:18:34,10-Dec-2018 23:01:34
BUM_9,177542,10-Dec-2018 12:00:00,7.15,-79.35,None,,,,,,,,
BUM_9,177542,11-Dec-2018 00:00:00,7.125,-79.375,None,,,,,,,11-Dec-2018 11:19:14,11-Dec-2018 23:02:24
BUM_9,177542,11-Dec-2018 08:00:01,7,-79.475,SST,28,28.049998831175,0,3311,,76.3910037101977,,
BUM_9,177542,11-Dec-2018 10:40:01,7.1,-79.45,Light - Dawn,,,80,3209,,67.3366872484877,,
BUM_9,177542,11-Dec-2018 12:00:00,7.1,-79.425,None,,,,,,,,
BUM_9,177542,11-Dec-2018 22:32:31,7.05,-79.4,Light - Dusk,,,112,3209,,84.32809616614,,
BUM_9,177542,12-Dec-2018 00:00:00,7.05,-79.375,None,,,,,,,12-Dec-2018 11:19:37,12-Dec-2018 23:02:57
BUM_9,177542,12-Dec-2018 12:00:00,6.925,-79.375,None,,,,,,,,
BUM_9,177542,13-Dec-2018 00:00:00,6.8,-79.4,None,,,,,,,13-Dec-2018 11:19:48,13-Dec-2018 23:03:56
BUM_9,177542,13-Dec-2018 10:40:01,6.625,-79.475,Light - Dawn,,,48,3314,,93.1351473274488,,
BUM_9,177542,13-Dec-2018 11:00:01,6.625,-79.475,SST,27.5,27.6070822650856,0,3314,,53.6700169095978,,
BUM_9,177542,13-Dec-2018 12:00:00,6.625,-79.475,None,,,,,,,,
BUM_9,177542,13-Dec-2018 22:33:46,6.6,-79.425,Light - Dusk,,,80,3314,,88.6667838195552,,
BUM_9,177542,14-Dec-2018 00:00:00,6.6,-79.425,None,,,,,,,14-Dec-2018 11:20:03,14-Dec-2018 23:04:49
BUM_9,177542,14-Dec-2018 12:00:00,6.525,-79.425,None,,,,,,,,
BUM_9,177542,15-Dec-2018 00:00:00,6.425,-79.475,None,,,,,,,15-Dec-2018 11:20:27,15-Dec-2018 23:05:47
BUM_9,177542,15-Dec-2018 10:42:32,6.375,-79.575,Light - Dawn,,,48,3326,,89.9996806084881,,
BUM_9,177542,15-Dec-2018 11:00:02,6.375,-79.575,SST,27.5,28.1683334231818,0,3326,,24.0394574526672,,
BUM_9,177542,15-Dec-2018 12:00:00,6.35,-79.575,None,,,,,,,,
BUM_9,177542,15-Dec-2018 22:17:32,6.3,-79.675,Light - Dusk,,,48,3326,,7.69516542895219,,
BUM_9,177542,16-Dec-2018 00:00:00,6.3,-79.65,None,,,,,,,16-Dec-2018 11:21:27,16-Dec-2018 23:07:09
BUM_9,177542,16-Dec-2018 12:00:00,6.425,-79.575,None,,,,,,,,
BUM_9,177542,17-Dec-2018 00:00:00,6.525,-79.525,None,,,,,,,17-Dec-2018 11:21:51,17-Dec-2018 23:06:44
BUM_9,177542,17-Dec-2018 10:57:32,6.6,-79.475,Light - Dawn,,,48,3314,,86.9630306587232,,
BUM_9,177542,17-Dec-2018 12:00:00,6.6,-79.5,None,,,,,,,,
BUM_9,177542,17-Dec-2018 12:00:02,6.6,-79.5,SST,27.8,28.1399947600011,0,3314,,43.6253916620371,,
BUM_9,177542,17-Dec-2018 22:31:17,6.825,-79.425,Light - Dusk,,,80,3311,,83.8905835169105,,
BUM_9,177542,18-Dec-2018 00:00:00,6.825,-79.425,None,,,,,,,18-Dec-2018 11:22:28,18-Dec-2018 23:06:17
BUM_9,177542,18-Dec-2018 12:00:00,6.975,-79.425,None,,,,,,,,
BUM_9,177542,19-Dec-2018 00:00:00,7.1,-79.4,None,,,,,,,19-Dec-2018 11:23:22,19-Dec-2018 23:06:11
BUM_9,177542,19-Dec-2018 08:00:02,7.225,-79.375,SST,27.5,27.9099957394158,0,3209,,41.6885054970894,,
BUM_9,177542,19-Dec-2018 11:00:02,7.275,-79.4,Light - Dawn,,,48,3381,,54.8082553220516,,
BUM_9,177542,19-Dec-2018 12:00:00,7.275,-79.375,None,,,,,,,,
BUM_9,177542,19-Dec-2018 22:55:02,7.5,-79.075,Light - Dusk,,,48,3669,,53.3102467124693,,
BUM_9,177542,20-Dec-2018 00:00:00,7.5,-79.075,None,,,,,,,20-Dec-2018 11:23:16,20-Dec-2018 23:04:40
BUM_9,177542,20-Dec-2018 12:00:00,7.45,-79.15,None,,,,,,,,
BUM_9,177542,21-Dec-2018 00:00:00,7.45,-79.275,None,,,,,,,21-Dec-2018 11:24:29,21-Dec-2018 23:06:03
BUM_9,177542,21-Dec-2018 06:00:02,7.45,-79.375,SST,27.9,27.6849976002287,0,3381,,85.4632308922121,,
BUM_9,177542,21-Dec-2018 11:07:32,7.4,-79.375,Light - Dawn,,,48,3381,,72.29974979823,,
BUM_9,177542,21-Dec-2018 12:00:00,7.4,-79.375,None,,,,,,,,
BUM_9,177542,21-Dec-2018 22:31:18,7.3,-79.375,Light - Dusk,,,80,3381,,0.100000011088641,,
BUM_9,177542,22-Dec-2018 00:00:00,7.275,-79.4,None,,,,,,,22-Dec-2018 11:25:10,22-Dec-2018 23:07:22
BUM_9,177542,22-Dec-2018 12:00:00,7.15,-79.4,None,,,,,,,,
BUM_9,177542,23-Dec-2018 00:00:00,7.025,-79.45,None,,,,,,,23-Dec-2018 11:25:25,23-Dec-2018 23:08:30
BUM_9,177542,23-Dec-2018 09:00:03,6.9,-79.525,SST,27.6,27.5237469209565,0,3406,,85.8065244769748,,
BUM_9,177542,23-Dec-2018 11:02:33,6.9,-79.5,Light - Dawn,,,48,3311,,86.8825704356571,,
BUM_9,177542,23-Dec-2018 12:00:00,6.9,-79.5,None,,,,,,,,
BUM_9,177542,23-Dec-2018 22:53:48,6.85,-79.45,Light - Dusk,,,16,3311,,74.5387779099732,,
BUM_9,177542,24-Dec-2018 00:00:00,6.85,-79.45,None,,,,,,,24-Dec-2018 11:25:36,24-Dec-2018 23:09:19
BUM_9,177542,24-Dec-2018 12:00:00,6.7,-79.375,None,,,,,,,,
BUM_9,177542,25-Dec-2018 00:00:00,6.5,-79.25,None,,,,,,,25-Dec-2018 11:24:40,25-Dec-2018 23:09:38
BUM_9,177542,25-Dec-2018 10:00:03,6.15,-79.05,SST,27.3,27.4291641040643,0,3430,,56.2747294715139,,
BUM_9,177542,25-Dec-2018 10:51:18,6.15,-79.05,Light - Dawn,,,48,3430,,81.4210628092431,,
BUM_9,177542,25-Dec-2018 12:00:00,6.2,-79.05,None,,,,,,,,
BUM_9,177542,25-Dec-2018 22:55:03,6.425,-79.1,Light - Dusk,,,48,3427,,31.0787671791201,,
BUM_9,177542,26-Dec-2018 00:00:00,6.45,-79.1,None,,,,,,,26-Dec-2018 11:24:27,26-Dec-2018 23:09:38
BUM_9,177542,26-Dec-2018 12:00:00,6.525,-79.05,None,,,,,,,,
BUM_9,177542,27-Dec-2018 00:00:00,6.475,-78.975,None,,,,,,,27-Dec-2018 11:24:28,27-Dec-2018 23:09:36
BUM_9,177542,27-Dec-2018 06:00:03,6.25,-78.9,SST,27.3,27.5575013624297,0,3544,,64.3626569952036,,
BUM_9,177542,27-Dec-2018 10:50:03,6.425,-78.85,Light - Dawn,,,48,3544,,88.434216738787,,
BUM_9,177542,27-Dec-2018 12:00:00,6.45,-78.825,None,,,,,,,,
BUM_9,177542,27-Dec-2018 22:52:33,6.575,-78.7,Light - Dusk,,,80,3938,,74.4390500192008,,
BUM_9,177542,28-Dec-2018 00:00:00,6.575,-78.675,None,,,,,,,28-Dec-2018 11:23:55,28-Dec-2018 23:08:45
BUM_9,177542,28-Dec-2018 12:00:00,6.625,-78.525,None,,,,,,,,
BUM_9,177542,29-Dec-2018 00:00:00,6.625,-78.4,None,,,,,,,29-Dec-2018 11:23:21,29-Dec-2018 23:08:04
BUM_9,177542,29-Dec-2018 10:46:19,6.675,-78.275,Light - Dawn,,,48,4067,,92.449571172908,,
BUM_9,177542,29-Dec-2018 12:00:00,6.675,-78.275,None,,,,,,,,
BUM_9,177542,29-Dec-2018 12:00:04,6.675,-78.275,SST,28.3,27.9100063288653,0,4067,,53.5269870434666,,
BUM_9,177542,29-Dec-2018 23:10:04,6.55,-78.25,Light - Dusk,,,16,4067,,68.3679790120179,,
BUM_9,177542,30-Dec-2018 00:00:00,6.55,-78.25,None,,,,,,,30-Dec-2018 11:23:04,30-Dec-2018 23:08:07
BUM_9,177542,30-Dec-2018 12:00:00,6.45,-78.3,None,,,,,,,,
BUM_9,177542,31-Dec-2018 00:00:00,6.375,-78.35,None,,,,,,,31-Dec-2018 11:23:37,31-Dec-2018 23:09:20
BUM_9,177542,31-Dec-2018 10:50:04,6.2,-78.45,Light - Dawn,,,48,3594,,48.1408388567334,,
BUM_9,177542,31-Dec-2018 11:00:04,6.2,-78.45,SST,28.1,28.0699996948242,0,3594,,85.2302003484381,,
BUM_9,177542,31-Dec-2018 12:00:00,6.225,-78.45,None,,,,,,,,
BUM_9,177542,31-Dec-2018 23:00:04,6.375,-78.4,Light - Dusk,,,48,3926,,0.101740819316347,,
BUM_9,177542,01-Jan-2019 00:00:00,6.375,-78.4,None,,,,,,,01-Jan-2019 11:24:15,01-Jan-2019 23:10:03
BUM_9,177542,01-Jan-2019 10:51:19,6.525,-78.375,Light - Dawn,,,48,4067,,6.83952910229647,,
BUM_9,177542,01-Jan-2019 11:00:04,6.525,-78.375,SST,28,27.8466594054964,0,4067,,78.9057036357705,,
BUM_9,177542,01-Jan-2019 12:00:00,6.5,-78.375,None,,,,,,,,
BUM_9,177542,01-Jan-2019 23:02:34,6.775,-77.65,Light - Dusk,,,48,153,,0.443491794894782,,
BUM_9,177542,02-Jan-2019 00:00:00,6.7,-77.65,None,,,,,,,02-Jan-2019 11:22:14,02-Jan-2019 23:07:00
BUM_9,177542,02-Jan-2019 12:00:00,6.375,-78.225,None,,,,,,,,
BUM_9,177542,03-Jan-2019 00:00:00,6.25,-78.4,None,,,,,,,03-Jan-2019 11:24:53,03-Jan-2019 23:11:16
BUM_9,177542,03-Jan-2019 10:42:34,6.25,-78.5,Light - Dawn,,,48,3926,,31.1608717016197,,
BUM_9,177542,03-Jan-2019 11:00:04,6.25,-78.5,SST,26.8,27.4999876968066,0,3926,,21.7643978112275,,
BUM_9,177542,03-Jan-2019 12:00:00,6.225,-78.525,None,,,,,,,,
BUM_9,177542,03-Jan-2019 23:13:49,6.075,-78.65,Light - Dusk,,,48,3562,,0.10000000000001,,
BUM_9,177542,04-Jan-2019 00:00:00,6.075,-78.65,None,,,,,,,04-Jan-2019 11:25:59,04-Jan-2019 23:13:04
BUM_9,177542,04-Jan-2019 12:00:00,5.875,-78.85,None,,,,,,,,
BUM_9,177542,05-Jan-2019 00:00:00,5.65,-79.05,None,,,,,,,05-Jan-2019 11:27:17,05-Jan-2019 23:15:53
BUM_9,177542,05-Jan-2019 10:00:05,5.525,-79,SST,28.1,27.7583132123506,0,3746,,63.3829945300932,,
BUM_9,177542,05-Jan-2019 10:51:20,5.55,-79.1,Light - Dawn,,,16,3560,,44.4302488772893,,
BUM_9,177542,05-Jan-2019 12:00:00,5.55,-79.15,None,,,,,,,,
BUM_9,177542,05-Jan-2019 23:12:35,5.75,-79.5,Light - Dusk,,,48,3879,,0.364306451384915,,
BUM_9,177542,06-Jan-2019 00:00:00,5.775,-79.525,None,,,,,,,06-Jan-2019 11:29:47,06-Jan-2019 23:18:04
BUM_9,177542,06-Jan-2019 12:00:00,6,-79.775,None,,,,,,,,
BUM_9,177542,07-Jan-2019 00:00:00,6.225,-79.975,None,,,,,,,07-Jan-2019 11:32:42,07-Jan-2019 23:19:37
BUM_9,177542,07-Jan-2019 10:00:05,6.425,-80.15,SST,28.3,28.216668218595,0,3395,,65.1743063260529,,
BUM_9,177542,07-Jan-2019 10:51:20,6.45,-80.15,Light - Dawn,,,16,3395,,55.2505383376172,,
BUM_9,177542,07-Jan-2019 12:00:00,6.425,-80.15,None,,,,,,,,
BUM_9,177542,07-Jan-2019 22:12:35,6.275,-80.1,Light - Dusk,,,48,3395,,87.1907890573728,,
BUM_9,177542,08-Jan-2019 00:00:00,6.275,-80.075,None,,,,,,,08-Jan-2019 11:33:33,08-Jan-2019 23:20:25
BUM_9,177542,08-Jan-2019 12:00:00,6.2,-79.95,None,,,,,,,,
BUM_9,177542,09-Jan-2019 00:00:00,6.125,-79.825,None,,,,,,,09-Jan-2019 11:32:39,09-Jan-2019 23:20:09
BUM_9,177542,09-Jan-2019 10:45:05,6.625,-79.85,Light - Dawn,,,16,3413,,76.2729691212757,,
BUM_9,177542,09-Jan-2019 11:00:05,6.625,-79.85,SST,27.6,27.6179255477808,0,3413,,63.343279881976,,
BUM_9,177542,09-Jan-2019 12:00:00,6.05,-79.7,None,,,,,,,,
BUM_9,177542,09-Jan-2019 22:55:05,6.1,-79.325,Light - Dusk,,,80,3464,,34.3662308448985,,
BUM_9,177542,10-Jan-2019 00:00:00,6.075,-79.35,None,,,,,,,10-Jan-2019 11:31:01,10-Jan-2019 23:18:48
BUM_9,177542,10-Jan-2019 12:00:00,5.875,-79.575,None,,,,,,,,
BUM_9,177542,11-Jan-2019 00:00:00,5.65,-79.8,None,,,,,,,11-Jan-2019 11:32:28,11-Jan-2019 23:21:45
BUM_9,177542,11-Jan-2019 09:00:05,5.575,-79.95,SST,27.9,27.416202638657,0,4236,,56.7009465835548,,
BUM_9,177542,11-Jan-2019 10:56:20,5.4,-80,Light - Dawn,,,48,4062,,62.3489220907671,,
BUM_9,177542,11-Jan-2019 12:00:00,5.4,-79.975,None,,,,,,,,
BUM_9,177542,11-Jan-2019 23:11:20,5.15,-79.925,Light - Dusk,,,48,3507,,67.087577618077,,
BUM_9,177542,12-Jan-2019 00:00:00,5.125,-79.925,None,,,,,,,12-Jan-2019 11:32:27,12-Jan-2019 23:23:33
BUM_9,177542,12-Jan-2019 12:00:00,4.825,-80.1,None,,,,,,,,
BUM_9,177542,13-Jan-2019 00:00:00,4.475,-80.275,None,,,,,,,13-Jan-2019 11:33:08,13-Jan-2019 23:26:25
BUM_9,177542,13-Jan-2019 11:00:06,4.15,-80.45,SST,27.3,27.185415368345,0,2599,,66.9161478504101,,
BUM_9,177542,13-Jan-2019 11:02:36,4.15,-80.45,Light - Dawn,,,112,2599,,88.8959521661937,,
BUM_9,177542,13-Jan-2019 12:00:00,4.15,-80.45,None,,,,,,,,
BUM_9,177542,13-Jan-2019 23:31:21,3.925,-80.5,Light - Dusk,,,48,2552,,95.7816243331919,,
BUM_9,177542,14-Jan-2019 00:00:00,3.925,-80.5,None,,,,,,,14-Jan-2019 11:33:29,14-Jan-2019 23:28:36
BUM_9,177542,14-Jan-2019 12:00:00,3.45,-80.775,None,,,,,,,,
BUM_9,177542,15-Jan-2019 00:00:00,3.125,-80.9,None,,,,,,,15-Jan-2019 11:34:09,15-Jan-2019 23:31:50
BUM_9,177542,15-Jan-2019 11:00:06,2.7,-80.9,SST,27.3,27.3904068791866,0,3160,,69.4120653568648,,
BUM_9,177542,15-Jan-2019 11:16:21,2.7,-80.9,Light - Dawn,,,48,3160,,0.352161860796406,,
BUM_9,177542,15-Jan-2019 12:00:00,2.725,-80.925,None,,,,,,,,
BUM_9,177542,15-Jan-2019 22:55:06,2.425,-81.375,Light - Dusk,,,48,3258,,0.243622168124833,,
BUM_9,177542,16-Jan-2019 00:00:00,2.425,-81.425,None,,,,,,,16-Jan-2019 11:35:30,16-Jan-2019 23:35:24
BUM_9,177542,16-Jan-2019 12:00:00,2.425,-82.1,None,,,,,,,,
BUM_9,177542,17-Jan-2019 00:00:00,2.225,-82.675,None,,,,,,,17-Jan-2019 11:40:30,17-Jan-2019 23:41:04
BUM_9,177542,17-Jan-2019 04:00:06,2.125,-82.9,SST,27.2,27.9883323718442,0,3840,,23.1126717890016,,
BUM_9,177542,17-Jan-2019 11:16:21,2.05,-83.225,Light - Dawn,,,16,3731,,47.4904362558145,,
BUM_9,177542,17-Jan-2019 12:00:00,2.05,-83.225,None,,,,,,,,
BUM_9,177542,17-Jan-2019 23:38:51,1.675,-83.475,Light - Dusk,,,80,3535,,76.9266533305897,,
BUM_9,177542,18-Jan-2019 00:00:00,1.675,-83.475,None,,,,,,,18-Jan-2019 11:43:10,18-Jan-2019 23:45:26
BUM_9,177542,18-Jan-2019 12:00:00,1.3,-83.7,None,,,,,,,,
BUM_9,177542,19-Jan-2019 00:00:00,0.824999999999999,-84,None,,,,,,,19-Jan-2019 11:44:18,19-Jan-2019 23:49:07
BUM_9,177542,19-Jan-2019 11:27:36,0.399999999999999,-84.55,Light - Dawn,,,80,3402,,59.5384598928274,,
BUM_9,177542,19-Jan-2019 12:00:00,0.399999999999999,-84.55,None,,,,,,,,
BUM_9,177542,19-Jan-2019 12:00:06,0.399999999999999,-84.55,SST,27.3,27.2550008089013,0,3402,,42.9507002325183,,
BUM_9,177542,19-Jan-2019 23:21:22,0.324999999999999,-84.275,Light - Dusk,,,48,3359,,61.858953598983,,
BUM_9,177542,20-Jan-2019 00:00:00,0.324999999999999,-84.275,None,,,,,,,20-Jan-2019 11:44:58,20-Jan-2019 23:51:15
BUM_9,177542,20-Jan-2019 12:00:00,0.25,-84.3,None,,,,,,,,
BUM_9,177542,21-Jan-2019 00:00:00,0.0499999999999989,-84.35,None,,,,,,,21-Jan-2019 11:45:09,21-Jan-2019 23:52:14
BUM_9,177542,21-Jan-2019 07:00:07,-0.0250000000000004,-84.6,SST,27,26.8904605465024,0,3574,,64.160097611337,,
BUM_9,177542,21-Jan-2019 11:27:37,-0.0750000000000011,-84.45,Light - Dawn,,,48,3242,,60.9446186512176,,
BUM_9,177542,21-Jan-2019 12:00:00,-0.0750000000000011,-84.45,None,,,,,,,,
BUM_9,177542,21-Jan-2019 23:56:22,-0.125,-84.625,Light - Dusk,,,80,3574,,90.3715355387253,,
BUM_9,177542,22-Jan-2019 00:00:00,-0.125,-84.625,None,,,,,,,22-Jan-2019 11:46:17,22-Jan-2019 23:53:51
BUM_9,177542,22-Jan-2019 12:00:00,-0.225000000000001,-84.875,None,,,,,,,,
BUM_9,177542,23-Jan-2019 00:00:00,-0.4,-85.175,None,,,,,,,23-Jan-2019 11:48:22,23-Jan-2019 23:56:41
BUM_9,177542,23-Jan-2019 07:00:07,-0.625,-85.45,SST,27.1,27.2042033629064,0,2848,,51.5934206556016,,
BUM_9,177542,23-Jan-2019 11:25:07,-0.5,-85.45,Light - Dawn,,,48,2848,,25.1576877187755,,
BUM_9,177542,23-Jan-2019 12:00:00,-0.5,-85.425,None,,,,,,,,
BUM_9,177542,23-Jan-2019 23:38:52,-0.475000000000001,-85.225,Light - Dusk,,,80,2990,,10.1557117450137,,
BUM_9,177542,24-Jan-2019 00:00:00,-0.475000000000001,-85.225,None,,,,,,,24-Jan-2019 11:48:43,24-Jan-2019 23:57:13
BUM_9,177542,24-Jan-2019 12:00:00,-0.825000000000001,-85.6,None,,,,,,,,
BUM_9,177542,25-Jan-2019 00:00:00,-1.175,-85.95,None,,,,,,,25-Jan-2019 11:50:55,26-Jan-2019 00:01:18
BUM_9,177542,25-Jan-2019 11:22:37,-1.525,-86.25,Light - Dawn,,,16,2843,,83.4745981603404,,
BUM_9,177542,25-Jan-2019 12:00:00,-1.55,-86.25,None,,,,,,,,
BUM_9,177542,25-Jan-2019 13:00:07,-1.575,-86.275,SST,26.8,26.8282906920159,0,2843,,75.083482287289,,
BUM_9,177542,25-Jan-2019 23:47:37,-1.9,-86.65,Light - Dusk,,,48,3095,,3.75147018584796,,
BUM_9,177542,26-Jan-2019 00:00:00,-1.9,-86.65,None,,,,,,,26-Jan-2019 11:52:59,27-Jan-2019 00:05:16
BUM_9,177542,26-Jan-2019 07:00:07,-2.075,-86.7,SST,26.9,26.8841839852377,0,3323,,93.7146839865608,,
BUM_9,177542,26-Jan-2019 11:28:52,-2.2,-86.775,Light - Dawn,,,16,3294,,92.0316357606341,,
BUM_9,177542,26-Jan-2019 12:00:00,-2.2,-86.8,None,,,,,,,,
BUM_9,177542,26-Jan-2019 18:02:00,-2.375,-86.85,User,,,,,,66.304177471349,,
