DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange,Activity,ARange
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,20:40:00,,,,16.5,0.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,20:42:30,,,,24.0,1.25,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,20:45:00,,,,27.5,1.25,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,20:47:30,,,,30.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,20:50:00,,,,30.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,20:52:30,,,,30.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,20:55:00,,,,30.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,20:57:30,,,,30.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:00:00,,,,30.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:02:30,,,,30.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:05:00,,,,30.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:07:30,,,,30.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:10:00,,,,30.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:12:30,,,,30.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:15:00,,,,30.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:17:30,,,,30.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:20:00,,,,30.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:22:30,,,,42.0,3.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:25:00,,,,42.0,3.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:27:30,,,,42.0,3.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:30:00,,,,42.0,3.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:32:30,,,,42.0,3.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:35:00,,,,42.0,3.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:37:30,,,,42.0,3.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:40:00,,,,42.0,3.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:42:30,,,,42.0,3.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:45:00,,,,42.0,3.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:47:30,,,,42.0,3.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:50:00,,,,42.0,3.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:52:30,,,,42.0,3.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:55:00,,,,42.0,3.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,21:57:30,,,,42.0,3.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:00:00,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:02:30,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:05:00,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:07:30,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:10:00,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:12:30,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:15:00,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:17:30,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:20:00,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:22:30,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:25:00,,,,44.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:27:30,,,,44.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:30:00,,,,44.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:32:30,,,,44.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:35:00,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:37:30,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:40:00,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:42:30,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:45:00,,,,49.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:47:30,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:50:00,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:52:30,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:55:00,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,22:57:30,,,,44.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:00:00,,,,44.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:02:30,,,,44.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:05:00,,,,44.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:07:30,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:10:00,,,,44.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:12:30,,,,35.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:15:00,,,,44.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:17:30,,,,35.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:20:00,,,,35.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:22:30,,,,44.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:25:00,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:27:30,,,,44.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:30:00,,,,44.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:32:30,,,,44.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:35:00,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:37:30,,,,44.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:40:00,,,,35.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:42:30,,,,44.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:45:00,,,,40.0,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:47:30,,,,32.0,1.25,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:50:00,,,,30.0,1.25,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:52:30,,,,44.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:55:00,,,,44.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,29-Nov-2018,23:57:30,,,,35.5,2.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:00:00,,,,45.0,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:02:30,,,,45.0,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:05:00,,,,45.0,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:07:30,,,,41.5,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:10:00,,,,35.0,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:12:30,,,,41.5,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:15:00,,,,41.5,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:17:30,,,,41.5,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:20:00,,,,41.5,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:22:30,,,,41.5,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:25:00,,,,41.5,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:27:30,,,,41.5,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:30:00,,,,41.5,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:32:30,,,,38.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:35:00,,,,29.5,1.25,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:37:30,,,,41.5,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:40:00,,,,41.5,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:42:30,,,,41.5,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:45:00,,,,38.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:47:30,,,,41.5,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:50:00,,,,38.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:52:30,,,,38.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:55:00,,,,38.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,00:57:30,,,,38.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:00:00,,,,38.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:02:30,,,,38.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:05:00,,,,35.0,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:07:30,,,,38.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:10:00,,,,35.0,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:12:30,,,,33.0,1.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:15:00,,,,38.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:17:30,,,,38.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:20:00,,,,35.0,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:22:30,,,,35.0,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:25:00,,,,41.5,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:27:30,,,,38.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:30:00,,,,38.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:32:30,,,,38.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:35:00,,,,38.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:37:30,,,,38.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:40:00,,,,38.5,2.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:42:30,,,,41.5,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:45:00,,,,41.5,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:47:30,,,,41.5,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:50:00,,,,35.0,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:52:30,,,,27.0,0.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:55:00,,,,29.5,1.25,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,01:57:30,,,,35.0,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:00:00,,,,36.5,3.25,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:02:30,,,,36.5,3.25,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:05:00,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:07:30,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:10:00,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:12:30,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:15:00,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:17:30,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:20:00,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:22:30,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:25:00,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:27:30,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:30:00,,,,36.5,3.25,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:32:30,,,,36.5,3.25,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:35:00,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:37:30,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:40:00,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:42:30,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:45:00,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:47:30,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:50:00,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:52:30,,,,36.5,3.25,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:55:00,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,02:57:30,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:00:00,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:02:30,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:05:00,,,,36.5,3.25,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:07:30,,,,36.5,3.25,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:10:00,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:12:30,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:15:00,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:17:30,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:20:00,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:22:30,,,,30.5,3.25,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:25:00,,,,24.5,3.25,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:27:30,,,,3.0,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:30:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:32:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:35:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:37:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:40:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:42:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:45:00,,,,14.0,1.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:47:30,,,,24.5,3.25,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:50:00,,,,36.5,3.25,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:52:30,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:55:00,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,03:57:30,,,,43.0,3.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:00:00,,,,46.0,4.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:02:30,,,,46.0,4.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:05:00,,,,46.0,4.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:07:30,,,,46.0,4.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:10:00,,,,46.0,4.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:12:30,,,,46.0,4.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:15:00,,,,38.5,4.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:17:30,,,,13.5,2.25,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:20:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:22:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:25:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:27:30,,,,5.0,1.25,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:30:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:32:30,,,,2.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:35:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:37:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:40:00,,,,2.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:42:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:45:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:47:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:50:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:52:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:55:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,04:57:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:00:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:02:30,,,,9.0,1.25,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:05:00,,,,13.5,2.25,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:07:30,,,,38.5,4.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:10:00,,,,54.5,5.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:12:30,,,,54.5,5.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:15:00,,,,54.5,5.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:17:30,,,,54.5,5.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:20:00,,,,54.5,5.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:22:30,,,,54.5,5.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:25:00,,,,54.5,5.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:27:30,,,,31.0,4.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:30:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:32:30,,,,1.0,0.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:35:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:37:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:40:00,,,,2.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:42:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:45:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:47:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:50:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:52:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:55:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,05:57:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:00:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:02:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:05:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:07:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:10:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:12:30,,,,5.5,1.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:15:00,,,,34.5,5.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:17:30,,,,51.5,5.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:20:00,,,,51.5,5.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:22:30,,,,60.5,6.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:25:00,,,,60.5,6.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:27:30,,,,60.5,6.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:30:00,,,,60.5,6.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:32:30,,,,51.5,5.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:35:00,,,,51.5,5.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:37:30,,,,60.5,6.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:40:00,,,,60.5,6.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:42:30,,,,60.5,6.00,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:45:00,,,,43.0,5.50,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:47:30,,,,2.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:50:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:52:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:55:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,06:57:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,07:00:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,07:02:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,07:05:00,,,,0.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,07:07:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,07:10:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,07:12:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,07:15:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,07:17:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,07:20:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,07:22:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,07:25:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,07:27:30,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,07:30:00,,,,1.5,0.75,,,,
177542,177542,0.500000,Transmission,MiniPAT,30-Nov-2018,07:32:30,,,,1.5,0.75,,,,
