Index,DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,Time Offset,Count,InitLocQ,InitTime,InitLat,InitLon,Deepest,SSTTime,SSTDepth,SSTTemp,Type,Delta,MinDepth,MaxDepth,AttenShallow,AttenDeep,TravelMetric,FoundPrevious,K,LL0,Depth0,LL1,Depth1,LL2,Depth2,LL3,Depth3,LL4,Depth4,LL5,Depth5,LL6,Depth6,LL7,Depth7,LL8,Depth8,LL9,Depth9,LL10,Depth10,LL11,Depth11
20,"177542",177542,0.500000,Transmission,MiniPAT,19-Dec-2018,11:00:00,3,29,,,,,232,08:00:00 19-Dec-2018,0,27.5,Dawn,450,16,48,,,0,,37586,102,,122,,138,,152,,162,,168,,172,,176,,177,
21,"177542",177542,0.500000,Transmission,MiniPAT,19-Dec-2018,22:55:00,3,29,,,,,152,08:00:00 19-Dec-2018,0,27.5,Dusk,450,16,48,,,0,,51452,172,,163,,148,,133,,116,,99,,93,,83,,76,
22,"177542",177542,0.500000,Transmission,MiniPAT,21-Dec-2018,11:07:30,3,20,,,,,96,06:00:00 21-Dec-2018,0,27.9,Dawn,450,16,48,,,0,,3005,97,,115,,127,,136,,143,,148,,155,,168,,167,
23,"177542",177542,0.500000,Transmission,MiniPAT,21-Dec-2018,22:31:15,3,20,,,,,128,06:00:00 21-Dec-2018,0,27.9,Dusk,600,16,80,,,0,,30467,173,,155,,146,,144,,151,,119,,101,,93,,77,
24,"177542",177542,0.500000,Transmission,MiniPAT,23-Dec-2018,11:02:30,3,26,,,,,160,09:00:00 23-Dec-2018,0,27.6,Dawn,450,16,48,,,0,,6007,102,,118,,134,,145,,153,,160,,165,,170,,169,
25,"177542",177542,0.500000,Transmission,MiniPAT,23-Dec-2018,22:53:45,3,26,,,,,72,09:00:00 23-Dec-2018,0,27.6,Dusk,450,16,16,,,0,,18013,170,,163,,158,,150,,137,,115,,98,,82,,66,
26,"177542",177542,0.500000,Transmission,MiniPAT,25-Dec-2018,10:51:15,4,23,,,,,168,10:00:00 25-Dec-2018,0,27.3,Dawn,450,16,48,,,0,,53827,84,,98,,115,,129,,142,,153,,160,,165,,163,
27,"177542",177542,0.500000,Transmission,MiniPAT,25-Dec-2018,22:55:00,4,23,,,,,96,10:00:00 25-Dec-2018,0,27.3,Dusk,450,16,48,,,0,,51946,169,,159,,150,,137,,121,,111,,97,,82,,66,
28,"177542",177542,0.500000,Transmission,MiniPAT,27-Dec-2018,10:50:00,4,28,,,,,96,06:00:00 27-Dec-2018,0,27.3,Dawn,450,16,48,,,0,,21527,84,,99,,115,,132,,146,,155,,162,,167,,172,
29,"177542",177542,0.500000,Transmission,MiniPAT,27-Dec-2018,22:52:30,4,28,,,,,144,06:00:00 27-Dec-2018,0,27.3,Dusk,450,16,80,,,0,,55882,159,,154,,146,,134,,116,,99,,86,,80,,66,
30,"177542",177542,0.500000,Transmission,MiniPAT,29-Dec-2018,10:46:15,4,21,,,,,160,12:00:00 29-Dec-2018,0,28.3,Dawn,300,16,48,,,0,,16253,75,,86,,98,,109,,119,,129,,138,,144,,153,
31,"177542",177542,0.500000,Transmission,MiniPAT,29-Dec-2018,23:10:00,4,21,,,,,184,12:00:00 29-Dec-2018,0,28.3,Dusk,300,16,16,,,0,,1320,152,,146,,137,,122,,108,,97,,85,,74,,64,
32,"177542",177542,0.500000,Transmission,MiniPAT,31-Dec-2018,10:50:00,4,25,,,,,152,11:00:00 31-Dec-2018,0,28.1,Dawn,600,16,48,,,0,,13063,75,,97,,129,,140,,149,,158,,165,,167,,164,
33,"177542",177542,0.500000,Transmission,MiniPAT,31-Dec-2018,23:00:00,4,25,,,,,80,11:00:00 31-Dec-2018,0,28.1,Dusk,450,16,48,,,0,,58003,162,,157,,145,,118,,97,,84,,73,,64,,54,
34,"177542",177542,0.500000,Transmission,MiniPAT,01-Jan-2019,10:51:15,4,31,,,,,80,11:00:00 01-Jan-2019,0,28.0,Dawn,450,16,48,,,0,,138,82,,96,,117,,141,,155,,163,,167,,165,,168,
35,"177542",177542,0.500000,Transmission,MiniPAT,01-Jan-2019,23:02:30,5,31,,,,,128,11:00:00 01-Jan-2019,0,28.0,Dusk,450,16,48,,,0,,4010,162,,153,,137,,114,,93,,79,,75,,61,,48,
36,"177542",177542,0.500000,Transmission,MiniPAT,03-Jan-2019,10:42:30,5,28,,,,,56,11:00:00 03-Jan-2019,0,26.8,Dawn,450,16,48,,,0,,5494,57,,68,,92,,107,,124,,141,,151,,146,,157,
37,"177542",177542,0.500000,Transmission,MiniPAT,03-Jan-2019,23:13:45,5,28,,,,,120,11:00:00 03-Jan-2019,0,26.8,Dusk,450,16,48,,,0,,31973,148,,117,,97,,80,,76,,77,,61,,50,,43,
38,"177542",177542,0.500000,Transmission,MiniPAT,05-Jan-2019,10:51:15,5,26,,,,,64,10:00:00 05-Jan-2019,0,28.1,Dawn,300,16,16,,,0,,28177,64,,74,,84,,96,,109,,122,,135,,137,,138,
39,"177542",177542,0.500000,Transmission,MiniPAT,05-Jan-2019,23:12:30,5,26,,,,,80,10:00:00 05-Jan-2019,0,28.1,Dusk,450,16,48,,,0,,51118,144,,133,,120,,104,,101,,90,,72,,59,,47,
40,"177542",177542,0.500000,Transmission,MiniPAT,07-Jan-2019,10:51:15,5,25,,,,,64,10:00:00 07-Jan-2019,0,28.3,Dawn,750,16,16,,,0,,43345,66,,82,,114,,142,,159,,168,,174,,181,,179,
41,"177542",177542,0.500000,Transmission,MiniPAT,07-Jan-2019,22:12:30,5,25,,,,,72,10:00:00 07-Jan-2019,0,28.3,Dusk,900,16,48,,,0,,34038,178,,170,,160,,156,,148,,129,,94,,66,,42,
42,"177542",177542,0.500000,Transmission,MiniPAT,09-Jan-2019,10:45:00,6,21,,,,,72,11:00:00 09-Jan-2019,0,27.6,Dawn,600,16,16,,,0,,11484,51,,72,,94,,120,,142,,157,,166,,172,,177,
43,"177542",177542,0.500000,Transmission,MiniPAT,09-Jan-2019,22:55:00,6,21,,,,,160,11:00:00 09-Jan-2019,0,27.6,Dusk,600,16,80,,,0,,45569,178,,166,,156,,144,,121,,95,,78,,66,,50,
44,"177542",177542,0.500000,Transmission,MiniPAT,11-Jan-2019,10:56:15,6,19,,,,,88,09:00:00 11-Jan-2019,0,27.9,Dawn,600,16,48,,,0,,50229,67,,96,,124,,148,,160,,169,,175,,179,,183,
45,"177542",177542,0.500000,Transmission,MiniPAT,11-Jan-2019,23:11:15,6,19,,,,,80,09:00:00 11-Jan-2019,0,27.9,Dusk,600,16,48,,,0,,56949,175,,168,,150,,125,,101,,79,,65,,54,,52,
46,"177542",177542,0.500000,Transmission,MiniPAT,13-Jan-2019,11:02:30,6,24,,,,,192,11:00:00 13-Jan-2019,0,27.3,Dawn,600,16,112,,,0,,50521,80,,106,,131,,143,,153,,160,,168,,168,,169,
47,"177542",177542,0.500000,Transmission,MiniPAT,13-Jan-2019,23:31:15,6,24,,,,,96,11:00:00 13-Jan-2019,0,27.3,Dusk,450,16,48,,,0,,4216,170,,154,,139,,122,,103,,88,,72,,66,,62,
48,"177542",177542,0.500000,Transmission,MiniPAT,15-Jan-2019,11:16:15,6,28,,,,,120,11:00:00 15-Jan-2019,0,27.3,Dawn,750,16,48,,,0,,12000,100,,127,,129,,151,,160,,167,,179,,188,,193,
49,"177542",177542,0.500000,Transmission,MiniPAT,15-Jan-2019,22:55:00,6,28,,,,,80,11:00:00 15-Jan-2019,0,27.3,Dusk,750,16,48,,,0,,22707,178,,173,,156,,144,,134,,110,,96,,74,,64,
50,"177542",177542,0.500000,Transmission,MiniPAT,17-Jan-2019,11:16:15,7,24,,,,,104,04:00:00 17-Jan-2019,0,27.2,Dawn,300,16,16,,,0,,34361,92,,104,,115,,125,,136,,146,,155,,161,,165,
51,"177542",177542,0.500000,Transmission,MiniPAT,17-Jan-2019,23:38:45,7,24,,,,,96,04:00:00 17-Jan-2019,0,27.2,Dusk,450,16,80,,,0,,18762,165,,158,,147,,128,,107,,90,,86,,81,,77,
52,"177542",177542,0.500000,Transmission,MiniPAT,19-Jan-2019,11:27:30,7,23,,,,,120,12:00:00 19-Jan-2019,0,27.3,Dawn,600,16,80,,,0,,32747,109,,136,,150,,154,,164,,172,,175,,169,,175,
53,"177542",177542,0.500000,Transmission,MiniPAT,19-Jan-2019,23:21:15,7,23,,,,,176,12:00:00 19-Jan-2019,0,27.3,Dusk,450,16,48,,,0,,13944,175,,166,,158,,155,,149,,140,,124,,101,,84,
54,"177542",177542,0.500000,Transmission,MiniPAT,21-Jan-2019,11:27:30,7,22,,,,,104,07:00:00 21-Jan-2019,0,27.0,Dawn,300,16,48,,,0,,46303,95,,106,,119,,126,,131,,138,,139,,137,,139,
55,"177542",177542,0.500000,Transmission,MiniPAT,21-Jan-2019,23:56:15,7,22,,,,,80,07:00:00 21-Jan-2019,0,27.0,Dusk,300,16,80,,,0,,16892,153,,144,,133,,121,,108,,94,,85,,84,,75,
56,"177542",177542,0.500000,Transmission,MiniPAT,23-Jan-2019,11:25:00,8,18,,,,,112,07:00:00 23-Jan-2019,0,27.1,Dawn,450,16,48,,,0,,19510,96,,116,,138,,147,,153,,161,,172,,176,,180,
57,"177542",177542,0.500000,Transmission,MiniPAT,23-Jan-2019,23:38:45,8,18,,,,,152,07:00:00 23-Jan-2019,0,27.1,Dusk,450,16,80,,,0,,59114,176,,167,,151,,142,,131,,114,,97,,83,,69,
58,"177542",177542,0.500000,Transmission,MiniPAT,25-Jan-2019,11:22:30,8,26,,,,,80,13:00:00 25-Jan-2019,0,26.8,Dawn,450,16,16,,,0,,52664,92,,111,,129,,145,,156,,164,,170,,177,,180,
59,"177542",177542,0.500000,Transmission,MiniPAT,25-Jan-2019,23:47:30,8,26,Argos-3,23:19:14 26-Jan-2019,-2.3986,-86.8426,80,13:00:00 25-Jan-2019,0,26.8,Dusk,450,16,48,,,0,,21547,174,,168,,156,,139,,131,,123,,102,,83,,71,
60,"177542",177542,0.500000,Transmission,MiniPAT,26-Jan-2019,11:28:45,8,24,Argos-3,02:51:35 27-Jan-2019,-2.4453,-86.8816,80,07:00:00 26-Jan-2019,0,26.9,Dawn,450,16,16,,,0,,31921,99,,117,,135,,148,,155,,163,,168,,171,,172,
61,"177542",177542,0.500000,Transmission,MiniPAT,26-Jan-2019,23:50:00,8,24,Argos-3,02:51:35 27-Jan-2019,-2.4453,-86.8816,,07:00:00 26-Jan-2019,0,26.9,Dusk,450,16,48,,,0,,53486,172,,165,,161,,151,,131,,116,,95,,81,,85,
62,"177542",177542,0.500000,Transmission,MiniPAT,27-Jan-2019,11:08:45,8,19,Argos-3,02:51:35 27-Jan-2019,-2.4453,-86.8816,16,05:00:00 27-Jan-2019,0,25.5,Dawn,750,16,16,,,0,,45459,82,,105,,137,,160,,173,,181,,187,,194,,193,
63,"177542",177542,0.500000,Transmission,MiniPAT,27-Jan-2019,23:17:30,8,19,Argos-3,02:51:35 27-Jan-2019,-2.4453,-86.8816,,05:00:00 27-Jan-2019,0,25.5,Dusk,750,16,16,,,0,,53553,191,,188,,182,,167,,149,,128,,105,,80,,63,
64,"177542",177542,0.500000,Transmission,MiniPAT,28-Jan-2019,11:16:15,8,18,Argos-3,10:50:09 29-Jan-2019,-2.7501,-87.2122,16,10:00:00 28-Jan-2019,0,26.2,Dawn,600,16,16,,,0,,53492,89,,111,,140,,154,,166,,175,,180,,183,,184,
65,"177542",177542,0.500000,Transmission,MiniPAT,28-Jan-2019,23:37:30,8,18,Argos-3,10:50:09 29-Jan-2019,-2.7501,-87.2122,16,10:00:00 28-Jan-2019,0,26.2,Dusk,600,16,16,,,0,,28184,183,,179,,165,,157,,139,,120,,102,,80,,63,
